"quiz_id","title","submission_id","submitted_at","question_number","question","answer","correct"
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","7a3b423a-b62f-5049-b42f-429fae10b7d1","2026-07-15T18:05:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","7a3b423a-b62f-5049-b42f-429fae10b7d1","2026-07-15T18:05:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","810c9897-bddc-56ad-8a79-2cba3588a5e7","2026-07-15T20:54:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","28",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","810c9897-bddc-56ad-8a79-2cba3588a5e7","2026-07-15T20:54:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","810c9897-bddc-56ad-8a79-2cba3588a5e7","2026-07-15T20:54:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Hummel",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","810c9897-bddc-56ad-8a79-2cba3588a5e7","2026-07-15T20:54:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3e246544-1e3c-5553-9f85-23301c886c72","2026-07-15T21:48:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","20",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3e246544-1e3c-5553-9f85-23301c886c72","2026-07-15T21:48:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3e246544-1e3c-5553-9f85-23301c886c72","2026-07-15T21:48:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3e246544-1e3c-5553-9f85-23301c886c72","2026-07-15T21:48:00Z",4,"Hvor gammel er Erling Haaland?","24",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3d33d9d0-816d-5c01-9b2e-e98b66ed46b4","2026-07-16T00:07:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","28",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3d33d9d0-816d-5c01-9b2e-e98b66ed46b4","2026-07-16T00:07:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3d33d9d0-816d-5c01-9b2e-e98b66ed46b4","2026-07-16T00:07:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","3d33d9d0-816d-5c01-9b2e-e98b66ed46b4","2026-07-16T00:07:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e959ff40-1daf-5dcb-8df1-4f2a7ee0c13c","2026-07-16T03:13:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","29",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e959ff40-1daf-5dcb-8df1-4f2a7ee0c13c","2026-07-16T03:13:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","79",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e959ff40-1daf-5dcb-8df1-4f2a7ee0c13c","2026-07-16T03:13:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","e959ff40-1daf-5dcb-8df1-4f2a7ee0c13c","2026-07-16T03:13:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","0affdf1c-4024-5a30-8618-13b4429f39fe","2026-07-16T06:55:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","28",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","0affdf1c-4024-5a30-8618-13b4429f39fe","2026-07-16T06:55:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","87",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","0affdf1c-4024-5a30-8618-13b4429f39fe","2026-07-16T06:55:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Hummel",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","0affdf1c-4024-5a30-8618-13b4429f39fe","2026-07-16T06:55:00Z",4,"Hvor gammel er Erling Haaland?","31",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","acf81702-feea-5f8b-a6a4-e6fe63c3eeff","2026-07-16T08:16:00Z",1,"Hvor mange år har det gått siden sist Norge kvalifiserte seg til fotball-VM?","32",False
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","acf81702-feea-5f8b-a6a4-e6fe63c3eeff","2026-07-16T08:16:00Z",2,"I hvilket minutt scoret Erling Haaland seiersmålet mot Brasil i VM 2026?","90",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","acf81702-feea-5f8b-a6a4-e6fe63c3eeff","2026-07-16T08:16:00Z",3,"Hvilket merke er nåværende draktleverandør for det norske fotballandslaget?","Nike",True
"0407abda-f3ef-5132-a97c-3e49b0b74855","Fotball-VM 2026","acf81702-feea-5f8b-a6a4-e6fe63c3eeff","2026-07-16T08:16:00Z",4,"Hvor gammel er Erling Haaland?","26",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","695ade65-bdf9-5a0c-a6bd-ad1d18de1688","2026-07-18T09:47:00Z",1,"W którym roku założono Chelsea FC?","1919",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","695ade65-bdf9-5a0c-a6bd-ad1d18de1688","2026-07-18T09:47:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","695ade65-bdf9-5a0c-a6bd-ad1d18de1688","2026-07-18T09:47:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","695ade65-bdf9-5a0c-a6bd-ad1d18de1688","2026-07-18T09:47:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","695ade65-bdf9-5a0c-a6bd-ad1d18de1688","2026-07-18T09:47:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2005",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3dddf87d-bd26-5635-9246-2b00523194fa","2026-07-18T12:12:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3dddf87d-bd26-5635-9246-2b00523194fa","2026-07-18T12:12:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3dddf87d-bd26-5635-9246-2b00523194fa","2026-07-18T12:12:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3dddf87d-bd26-5635-9246-2b00523194fa","2026-07-18T12:12:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3dddf87d-bd26-5635-9246-2b00523194fa","2026-07-18T12:12:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3b52e35a-ed5d-5114-8d90-36a05bfe3bd0","2026-07-18T14:16:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3b52e35a-ed5d-5114-8d90-36a05bfe3bd0","2026-07-18T14:16:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3b52e35a-ed5d-5114-8d90-36a05bfe3bd0","2026-07-18T14:16:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3b52e35a-ed5d-5114-8d90-36a05bfe3bd0","2026-07-18T14:16:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3b52e35a-ed5d-5114-8d90-36a05bfe3bd0","2026-07-18T14:16:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","67f7289a-41cb-512b-8b2b-d6f924afa6df","2026-07-18T14:50:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","67f7289a-41cb-512b-8b2b-d6f924afa6df","2026-07-18T14:50:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","67f7289a-41cb-512b-8b2b-d6f924afa6df","2026-07-18T14:50:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Wilk",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","67f7289a-41cb-512b-8b2b-d6f924afa6df","2026-07-18T14:50:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","67f7289a-41cb-512b-8b2b-d6f924afa6df","2026-07-18T14:50:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2005",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","a9a9048a-802d-51af-9388-74a6df1ab306","2026-07-18T16:43:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","a9a9048a-802d-51af-9388-74a6df1ab306","2026-07-18T16:43:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","a9a9048a-802d-51af-9388-74a6df1ab306","2026-07-18T16:43:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","a9a9048a-802d-51af-9388-74a6df1ab306","2026-07-18T16:43:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","a9a9048a-802d-51af-9388-74a6df1ab306","2026-07-18T16:43:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","2fb16c26-f937-5754-877d-c8627143d611","2026-07-18T17:22:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","2fb16c26-f937-5754-877d-c8627143d611","2026-07-18T17:22:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","2fb16c26-f937-5754-877d-c8627143d611","2026-07-18T17:22:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","2fb16c26-f937-5754-877d-c8627143d611","2026-07-18T17:22:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","2fb16c26-f937-5754-877d-c8627143d611","2026-07-18T17:22:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","fe3bc514-fa3f-52a1-9f5d-5e09f54e985f","2026-07-18T19:24:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","fe3bc514-fa3f-52a1-9f5d-5e09f54e985f","2026-07-18T19:24:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","fe3bc514-fa3f-52a1-9f5d-5e09f54e985f","2026-07-18T19:24:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","fe3bc514-fa3f-52a1-9f5d-5e09f54e985f","2026-07-18T19:24:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","fe3bc514-fa3f-52a1-9f5d-5e09f54e985f","2026-07-18T19:24:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2021",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","825faf77-0063-5c2f-a782-42552eb8747a","2026-07-18T20:10:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","825faf77-0063-5c2f-a782-42552eb8747a","2026-07-18T20:10:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","825faf77-0063-5c2f-a782-42552eb8747a","2026-07-18T20:10:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","825faf77-0063-5c2f-a782-42552eb8747a","2026-07-18T20:10:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","825faf77-0063-5c2f-a782-42552eb8747a","2026-07-18T20:10:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64bf35bf-f33d-57ff-8dd5-ac185f7821af","2026-07-18T21:06:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64bf35bf-f33d-57ff-8dd5-ac185f7821af","2026-07-18T21:06:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64bf35bf-f33d-57ff-8dd5-ac185f7821af","2026-07-18T21:06:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64bf35bf-f33d-57ff-8dd5-ac185f7821af","2026-07-18T21:06:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64bf35bf-f33d-57ff-8dd5-ac185f7821af","2026-07-18T21:06:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2005",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3e31962e-96a1-50cd-b134-59e0ad008611","2026-07-18T21:28:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3e31962e-96a1-50cd-b134-59e0ad008611","2026-07-18T21:28:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3e31962e-96a1-50cd-b134-59e0ad008611","2026-07-18T21:28:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3e31962e-96a1-50cd-b134-59e0ad008611","2026-07-18T21:28:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3e31962e-96a1-50cd-b134-59e0ad008611","2026-07-18T21:28:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e13e7621-2065-5353-8a07-906f9ec52c76","2026-07-18T23:34:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e13e7621-2065-5353-8a07-906f9ec52c76","2026-07-18T23:34:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Craven Cottage",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e13e7621-2065-5353-8a07-906f9ec52c76","2026-07-18T23:34:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e13e7621-2065-5353-8a07-906f9ec52c76","2026-07-18T23:34:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e13e7621-2065-5353-8a07-906f9ec52c76","2026-07-18T23:34:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","c055e270-cd1d-5f94-a3be-daf5b87d1a98","2026-07-19T01:15:00Z",1,"W którym roku założono Chelsea FC?","1887",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","c055e270-cd1d-5f94-a3be-daf5b87d1a98","2026-07-19T01:15:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","c055e270-cd1d-5f94-a3be-daf5b87d1a98","2026-07-19T01:15:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","c055e270-cd1d-5f94-a3be-daf5b87d1a98","2026-07-19T01:15:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","c055e270-cd1d-5f94-a3be-daf5b87d1a98","2026-07-19T01:15:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","d4065e3c-f47f-528d-ae87-ee66b1062a98","2026-07-19T01:53:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","d4065e3c-f47f-528d-ae87-ee66b1062a98","2026-07-19T01:53:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","d4065e3c-f47f-528d-ae87-ee66b1062a98","2026-07-19T01:53:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","d4065e3c-f47f-528d-ae87-ee66b1062a98","2026-07-19T01:53:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","John Terry",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","d4065e3c-f47f-528d-ae87-ee66b1062a98","2026-07-19T01:53:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3f2ca40b-be58-5b39-9170-a4e435ee6d04","2026-07-19T04:30:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3f2ca40b-be58-5b39-9170-a4e435ee6d04","2026-07-19T04:30:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3f2ca40b-be58-5b39-9170-a4e435ee6d04","2026-07-19T04:30:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3f2ca40b-be58-5b39-9170-a4e435ee6d04","2026-07-19T04:30:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3f2ca40b-be58-5b39-9170-a4e435ee6d04","2026-07-19T04:30:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","ba855c4c-c3bb-5b80-a87d-963acd097832","2026-07-19T05:35:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","ba855c4c-c3bb-5b80-a87d-963acd097832","2026-07-19T05:35:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","ba855c4c-c3bb-5b80-a87d-963acd097832","2026-07-19T05:35:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","ba855c4c-c3bb-5b80-a87d-963acd097832","2026-07-19T05:35:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","ba855c4c-c3bb-5b80-a87d-963acd097832","2026-07-19T05:35:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","be56e52f-9758-5385-b0fa-78314010c8a4","2026-07-19T08:19:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","be56e52f-9758-5385-b0fa-78314010c8a4","2026-07-19T08:19:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","be56e52f-9758-5385-b0fa-78314010c8a4","2026-07-19T08:19:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Orzeł",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","be56e52f-9758-5385-b0fa-78314010c8a4","2026-07-19T08:19:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
